key,source,Translation
499E04BD441A718F6262F98EDD2ABC9D,Arrosoir,
7899FD744EE6F78D033FDCAA2BEC769B,Pastèque,
4EF5AF7A4B556792FC2889A99E9CBBEB,Écorce de pastèque,
917B35854E54892CF4526AB008DA28A4,Tranche de pastèque,
ED63C86B4FBB94B6DBC933ABE89B9EFD,Lampe frontale imperméable,
756594FA4080961A60B9E88F189A7BD3,Vague,
65A2EE37461148EC3D9AB3A762F182ED,Morceaux de cire,
08D0FD354BBF443DDBEB5F82AE44802F,<cf>• La localisation actuelle de votre personnage sur la carte<cf>• Le temps écoulé depuis le début de la partie<cf>• Le mode de jeu : multijoueur ou solo,
EF9ACC5643EA02D2FA2D68B16412E49B,Nous recommandons de les laisser tranquilles sauf si vous êtes expérimenté avec VEIN.,
832DC33044B7D5EC3E1C77BCAD877AA0,"Nous aimerions recueillir des données sur votre façon de jouer à VEIN, utilisées uniquement pour améliorer le jeu.<cf><cf>Si vous n’êtes pas à l’aise, ce n’est pas un problème : vous pouvez désactiver l’option ci-dessous. Pour revenir dessus plus tard, activez-la dans le menu Paramètres.<cf><cf>Minimal collecte des statistiques basiques anonymes. Complet associe un ID pour relier les événements et analyser votre activité dans son ensemble.",
DF8548BA48CF2A7717ED0C8E358C298A,"On va maintenant épingler la batte de baseball.<cf><cf><B>Fermez</> l’UI de l’établi.<cf><cf>Sélectionnez la batte dans votre inventaire et cliquez sur <B>Ajouter à l’accès rapide</>. Cela permet d’utiliser les touches numériques pour l’équiper rapidement.<cf><cf>Pour finir, fermez l’inventaire et appuyez sur <B>{Slot1Key}</> pour prendre la batte.",
637061584E1E2EDE85C0A0AEE292DD04,Nous utilisons Steam pour obtenir votre entrée vocale. Veuillez utiliser la superposition Steam ou les paramètres Steam pour modifier votre microphone.,
BBAC9E184E0740A9FEBB69B247465511,Mur effondré faible,
52CF59BE4D82A7FCA70835991C4B43D5,Grille métallique faible,
237113C24B1C154A148E518D0917E241,Coffre à armes,
2CDF760540DB2794E8B64296CFB923E4,Coffre à armes,
4D8264C949AB9EB028A5C7A6B7BFA9A5,Coffre à armes,
617DDC8A46A32E0B667B68BA08C3C114,Coffre à armes,
A2C0AAF048710356BA1D1CB4DB680CFD,Coffre à armes,
A94FE6C44957801C2A74A4A75B626511,Coffre à armes,
D6B6E6AE424FA1EBF37DDD944428B864,Coffre à armes,
FE4A02C1474C03FA400799B64A0704E2,Coffre à armes,
1FE4D3C9436DA3611A670395CA732355,"Maniement d'arme",
9CEC86464BBBE769FDA9F9BC16B26B0D,"Livre d'entraînement aux armes",
ConditionEffect_WeaponSpeedMultiplier,"Vitesse d'arme",
9056E69442336029FB6C2285B40B510E,Armes,
A0AB5E2A425F096C4AD2D0A6567E690D,Armes,
92EC26D04F2C4C86DD82FDB0B331528B,Expert en armes,
8B9E9DD14467C05F36557A941663F3A1,Les armes que vous utilisez se détériorent 25 % plus lentement.,
Wear,Porter,
FBC3033043167C36323E66842DF743E1,"Portez ceci et les autres sauront à quel point vous êtes élégant, probablement.",
67BBA1024994805DE214A2B18B9D59B0,Météo,
E52ECF7C472492D41D8DDB9983903437,Météo,
A91E6F0A48300D041829EA92C3D72A32,Gauge météorologique,
WeatherGauge_Name,Gauge météorologique,
F50DEC81419288E9D588879D55F6C0C0,Site web,
C9D51713489C24F03B2AD9B1C385B958,Voile de mariage,
Fish_Weight,Poids,
SortType_Weight,Poids,
BE2BC8C64317DFC74818D894EF65F4EC,Banque poids,
8F2070974D40F6CD7BF91BA5680FDE29,Limite de poids,
675956A143670CEB65D8D89DE41F0042,Unités de poids,
DE8FFC7C4017E89413EAAE89D3139F71,Bienvenue dans la vallée Champlain,
E0BB37F142365750B8C8F5A0A4A9EBFC,Bienvenue dans la vallée Champlain,
996A7DE2498A349DF3F3A4A530B6BA8A,Casque de soudage,
4F198EDF43BE25C468841BBD115961F0,Puits,
E17E08A649792626B973129422D31C15,Puits,
D8B63D094E7FE29991466BA66320B285,Bien informé,
EB48075D4E5F6AEF221351BF7A6D5A7E,Bien-être,
CCF6FA284192215293D608B0FC13B669,Île de Werrenrath,
WeatherGauge_WindDirection_W,Ouest,
52B6BD2A4641D0E249087B93FF75B44E,Humide,
Towel_Wet,Humide,
Wet,Humide,
9AA4BFBF474FD4B247B6A9B4067BAB34,Nourriture pour chat humide,
624168C74D35DC692CE491800ACADAE0,"Signal d'étiquette mouillée",
Towel_Wet_FromSource,Humide provenant de {WaterSourceName},
WetTowelName,Serviette humide,
Wetness,Humidité,
ConditionEffect_WetnessPerSecond,Humidité par seconde,
1F7899B24D84EB9B8931F68A5C688FDD,Que se passe-t-il maintenant ?,
FED70A474766842A4C576DA06558E7DF,Ce que voient les gens dans le navigateur de serveurs (le cas échéant).,
105D504045F182857E949CB81BC72C31,Ce que cela crée.,
E54B8E9E4C6F8EE909B401AD0194C2DE,Ce que cela produit.,
A9DB7656476DBD07F3AAF5AA09D62B0D,Ce que vous avez fait avant l apocalypse ne semble pas importer.,
529B65CE4F36469DD9CD9297D8D84FA8,Biscuits aux blés,
980F0DF245605D552478568A62057BFE,Brouette,
ED026256464660D79CC12FAA77EA8EB2,Fauteuil roulant,
6E8890614F6CF73B4CD124B7095E4D1B,Roues,
D31D73324F325D166056DA86E2F4D4FF,Roues,
83C1180047DF3BDE84947285997209B0,"Lors de la fabrication d'un objet, vous avez une faible chance de ne pas utiliser vos ingrédients.",
255106344DF57364182A8FB2CCB49ABF,"Lors de la décomposition, il y a 1/4 de chance de recevoir 25 % de rendement supplémentaire par rapport à ce que vous obtiendriez normalement.",
75CA800A4D9D5B740B3527ADB406720F,"Lorsque l'alimentation électrique s'arrête, par rapport à avril 2033. Si vous démarrez le jeu plus tard, veillez à prendre cela en compte !",
B97BAB1C43BCB5D88A4642951EAD5DE7,"Lorsque l'eau s'arrête, par rapport à avril 2033. Si vous démarrez le jeu plus tard, veillez à prendre cela en compte !",
76D6F25143D75A6D092296A81E40FB5F,"Lorsque la fenêtre n'est pas concentrée, continuer à lire l'audio.",
B5DFF52142737D9FF282728389B8C8DE,Là où beaucoup des résidents de Redford finiraient par reposer.,
D03E71CB4B70BF6472A3C78053667A24,Là où beaucoup des résidents de Redford finiraient par reposer.,
3ACAB92B45308B05CE3676A45D9E9326,"Que ce soit des anciens morceaux de bois, une paire de pantoufles ou encore des pâtes al dente, cela n'est plus qu'un tas de cendres.",
1521528A4EC4FE96A170EF87B3669FD3,Choix du niveau à charger.,
C1C58D5542E73C42EA250795E87CB247,"Tant que vous êtes stimulé, vous faites 1,5 fois plus de dégâts avec les outils utilisés comme armes de mêlée.",
E93C005D4ACB8C67F8DA7EAD188D5B21,Fouet,
8408C1AD4216F4F461DC7A8C19C5C634,Whisky,
B32BE8F24BFDE7846D4D2DBCB09EAB10,Chuchotement,
ItemColor_White,Blanc,
858062494CD9A04E3AAC089D33519B55,Wagyu avec truffe blanche,
A690759946C2A792727F549F165D15D5,Wagyu avec truffe blanche,
EDFF7F4E4524EAB69003F19BC0B023D7,Truffes blanches,
1755638144C48197F5488F8958FCF121,Tableau blanc,
9E7BA84344E472FF2426DC824DD8865D,Tableau blanc,
B4AA5A6D4D9861D5CF6A7D9B3B458210,Tableau blanc,
DAFDC7494F45AA29B2600B99465BC264,Tableau blanc,
A8872F704A9E42A205D1048A3C86BC31,Blanc,
84C561284D05FF88ECD250B49B86E793,De qui essayez-vous de me duper ?,
5C8ABB274BB952E903C10EB20D68F3EC,Qui est ici ?,
3C1444E94F3E9391C33476882E7360BB,Qui que ce soit qui a travaillé ici est parti maintenant.,
370121B645724909854E1CA7A31E8CD2,Pizza entière,
E54D18E3400AFB8856807AB8B6B5E4FC,Riz complet,
434366D047668AF51266AEB1F259ACFC,Pourquoi ne pas prendre une boisson ?,
D75AA45143E9505013FB508126D7AEE1,Grand bibliothèque,
6CD445CE4A71943A0E3C5B9F3B058240,Tableau de classe large,
A6EB1C4244ACBB1CDCBEA2823C68E555,Wilfred King Rd,
CloneLock_Subtitle,Utilisera {Items}.,
C5FDEFF44703F48D17B0659DF21EC264,William St,
7AFB89DD4B78C91B6A69C3AD28C29090,Direction du vent,
F40F7F994FC9877ED42D6FAA27EB5B41,Direction du vent,
6B90C3E2465591795732EA99025A6302,Force du vent,
3CFB47F640D22D2364F199B70C1FC3E9,Vitesse du vent,
7E0EE498469C53A363E6008B08430ED2,Éolienne,
952196A841E16DDD933441BC59C5F3D6,Éolienne,
24E672DD4E88D64FBFF92AB59323361D,Fenêtre,
CEDEF0CC4EC90CF744073089791FF5BE,Fenêtre,
F6D5679A49142119B7016CB3A94154ED,Fenêtre,
FB187E504C3055A7E1C9A78E0D81B50C,Fenêtre,
6E9BD110499E2524638F21AD0E846919,Fenêtre (ouvrable),
710DF2AB44D9EFAACAE4758BA10FF351,Fenêtre (ouvrable),
AE32C08548F7543C99D5CE9D3CEF5BB5,Fenêtre (ouvrable),
CA410E0D49CAB478D7FF288B12FF5C21,Fenêtre (ouvrable),
D0725C4F43461AB141D5AD953CE0A081,Volets,
9E17A0B447B1CB2263AAA4BDD20EDAEF,Fenêtré,
265B574F4C48CA6870250EB7D5D660C7,Placards avec fenêtres,
60680FD34B1A7863667A6B83CA66816F,Placards avec fenêtres,
666D203F45228BC3581FBFA1535AA334,Garde-manger encastré,
85C2D7584781137AD91426BC94798D42,Garde-manger encastré,
7156985C4741F4084A0C64A7322A9967,Plein écran avec fenêtre,
655B831645561CE1B98AEBAB4227D767,Windsor,
A661062442653D9DFE9290AFF9CF1B8D,Mouvement,
595D5F8C4E0DB3D760E75192B078CC1E,Venteux,
WeatherGauge_WindForce_3,Venteux,
1A26E26247BE7AD000C1D3A1CEBC340D,Vin,
6F6F6D7A46E84F3DF8A1EAAD6055A653,Vin,
6B4CE6A6429949F3F004B1B9F2EF9208,"Clin d'œil",
Season_Winter,Hiver,
168A7A7D410384AC9D0231BF764260BE,"Pneu d'hiver",
32BBD4A84488A3301275D49DD7075C27,"Veste d'hiver",
230864254794458270CF029D67B7A52C,État du fil,
43B58B414A935983D321B1807BF7B418,État du fil,
5E9503EA4DF22C7C79F0E6A580143851,Utilisations restantes du fil,
911BA48845B53B522BF688B2970CE0FD,Utilisations restantes du fil,
6780D45D48E5D6687965C29D278DA88A,Connectez-le à un téléviseur pour le visionner.,
A530CB64434E599FC0DDC8A96541C5E6,Câblage,
ABC764D94DE3B66EB4013AB91BEEB642,Câblage,
ATM_Withdraw,Retirer,
FillFluidTankOutwards_Title,Retirer,
Withdraw,Retirer,
TakeBlood_Tooltip,Prélève un échantillon de ton propre sang.,
2F04EAA44E6F21068C42CFA427C3397C,Retrait,
EA9340D04261643C849140BFDEB65998,"Si vous n’avez pas d’armes, appuyez sur R pour sortir vos poings.",
89C8FC5A469A54B84E23EEA009DAE593,Signature du témoin,
1411B9CE4472D4D5FCC9828FFDB3623B,Loup,
5D4A002242A158B8B9D170B79943F405,Loup,
LifetimeStat_WolfKills,Loups abattus,
1AE10C0247C6E2E5CEB9A0A7EEE29001,Viande de loup,
0F62BACC4B1A13752454CB9891DBA10C,Wolf Pond Rd,
FEAFCE894E6179B6BDEB1C87936B72D3,Route du lac du loup,
00BACD2F4E22BCF5E0E15DA2CADB874D,Wolfram 17,
D27DA4B1418956DB859502BFD3655E1C,Chargeur de Wolfram 17 - 17 balles,
9C17829A46882C62628E769B14CABA8F,Chargeur de Wolfram 17 - 34 balles,
9F5B0AF343D552068F1009ABF6C8D475,Hache en bois,
CEE01DC14B3BCC7DF69EE99322E1C650,Bûche,
2099C2D645C8B626972C059A111B3BA4,Stockage de bûches,
D38564A14AA34FD1E2D85BBD9A54101A,Stockage de bûches,
FA62FB364DC252B6FAEE24B84DF005F9,Stockage de bûches,
47DD98C64B6BB22A609FDB88297C5C7C,Pile de bois,
47E14D8A4C46201F3C91CA81A1D54677,Pile de bois,
74C585504EE0736C58AA4EB359AF8419,Pile de bois,
C058B49C4E4604066BBFF3A4C159237E,Pile de bois,
D548D3CA4574814E34D01AB87D7A5706,Pile de bois,
F49923BE4568CCF84DD0638BDB57C1BA,Pile de bois,
D9FD288042AE26F206B8E8B083D56768,Déchets de bois,
D9087D4E409625BD8131AE907398528E,Le bois découpé se brise facilement et peut être endommagé par tout.,
618151CB4DD4CB504A53ACB29A9D9B9B,Étagère en bois,
047FF1724C51E83CC3EEBCAB88642D9F,Boîte en bois,
DAEB2EB44C667AC2C99D5297F7DE8208,Boîte en bois,
2BB4DD98450959B928E85FBADA7FB77E,Chaise en bois,
C88D0B844492F4390ABD439BE0EF6297,Chaise en bois,
E74CE3D74274F5BA129405B77ACF2329,Chaises en bois,
267C451543A38F8CC12DA88866B74712,Clôture en bois,
6D44609140376624CE9B50A8910C75AD,Clôture en bois,
CEDA4C494C5A3896877DD1B7CEBDF8A5,Clôture en bois,
2062EBA0488E58DFA4F0E6A507E31269,Échelle en bois,
98F52BFC490703AB7B77C1AF7B7C6171,Échelle en bois,
8CCCE493410DC2D2E31C7A94B3D36B42,Avirons en bois,
E14076A14AE3874518351FB103FC8D1C,Palettes en bois,
E589ED20473F47FDC957479DE3056879,Palettes en bois,
9FD247794919BDABF3B74891CAAF3EA4,Planche en bois,
FB082EE447F39A6116414897D3C4E913,Planche en bois,
1037994C4A6A46DAABC38EB456A6EB21,Stockage de planches en bois,
1BAC52E743F5326EA2170EAD9C159F5E,Stockage de planches en bois,
823E1B2A48625DE1B8560095D5BB8FF5,Stockage de planches en bois,
7E41C4DC4ECF1EAFDCA3C5A840167BEC,Bâton en bois,
FABB253A4B62AFCA5829EAB7C73F16AF,Bâton en bois,
63BE026E4C77B38116A1339856DD8EC5,Lance en bois,
9902F0B74032FDF10C98538E9E8A74C2,Lance en bois,
5F39E8AE4AA9D58B5BF484A572C80FD6,Lance en bois avec un couteau à beurre,
B02FAF8B40C74132278F1FB1EED09C91,Lance en bois avec un couteau à beurre,
88C6F6854FE58B571B7888AD1371E10A,Lance en bois avec un couteau de combat,
F0DF3A3145ACC5D105D6D0998C5543A5,Hallebarde en bois avec couteau de combat,
23CDD6EE46E8EBD17D796FB4F60390D0,Lance en bois avec fourchette,
C157C4AF491C627420BB5DBDADF55D49,Lance en bois avec fourchette,
0FABC9384A33499825109BBD3DCB9609,Hallebert en bois avec couteau,
8D3AC5694A86C9BB018B4B9C51A2F391,Hallebert en bois avec couteau,
36C543F140B4CFD3AD842EAFBAAF34C3,Lance en bois avec machette,
41D388F34BB9C24D1DE6828A4D5BAA39,Lance en bois avec machette,
D778917C4682F43A87C4BAB1C0C1F11D,Lance en bois avec marshmallow,
535D851A45EF211BB7B265865134D993,Lance en bois avec des ciseaux,
CFBC2DA34490DF2B12B44F93127FADAA,Lance en bois avec des ciseaux,
227BC7BA4D299487521E3E95A5DDA88A,Lance en bois avec crochette,
C630A810448D0D675B8A91A64E602B4D,Lance en bois avec crochette,
5FCC1B6343DE99AFC05306AED30CADF3,Hallebert en bois avec cuillère,
D2B0FD814E659ABDEC94C79B92CB8C6F,Hallebert en bois avec cuillère,
6FC15DDE43DAAB84501A4BA3A11ED280,Halle de bois avec punaise,
9CD9D493492203ED42276BBCBA53068A,Halle de bois avec punaise,
F5A9D7414834F304307EDCAA1B315B14,Cuillère en bois,
6C578DE54DF12E2FEF184C80EA82F76A,Tabouret en bois,
BE67D44D4391A401F8EA40A7596EE397,Tabouret en bois,
E32EA865424DF91A9FDB1A939E871503,Tabouret en bois,
157815A2418250D2B2BCD1989CDBC50D,Table en bois,
AD29B1CF4B7AAC269F8107AD719C8C28,Bijou en bois,
FAECCEFD4665FA5DA8E2038618795EA9,Les fortifications en bois sont très vulnérables au feu.,
E1504AB64B56060E6ADB4AA50805EE32,Gants de laine,
36E413AC4D1CD108E905319F7FFA18E7,Lampe de travail,
DFBA6DEF450577BB27231FA7C1792DDA,Travail en cours.,
268C87BE4BDA1B2EF923618C40DC6E62,Travail en cours. Certaines zones peuvent être vides ou incomplètes.,
Workbench,Établi,
C0F96B2648870D459DD95BBF8380A0EB,Établis,
F43E2D7648B78EDEA95FA783B57DEE0B,Plan de travail,
C245BF734913C5FA5DF2399E418DFD64,Monde,
EF6CE2784EFB030FD8597B96472150D6,Bible usée,
F3E01E9A49C59C149067F1A9A642A8C6,Livre usé,
F31A83304F94ED1C41A208A438694057,Souhaitez-vous quitter vers le menu principal ?,
SleepPrompt_Desc,Voulez-vous enregistrer votre emplacement ? Vous pouvez réapparaître ici si vous mourrez.,
SleepPrompt_Desc_Multiplayer,Voulez-vous enregistrer votre emplacement ? Vous pouvez réapparaître ici si vous mourrez.,
2D4062B1413A8D0615B8BDAFA31B94F7,Clé à socket,
Towel_Wring,Squeezing,
Writeable_Write,Écrire,
D5EA5FE1406DFF2A6DC8BFB607E836B3,"L'XP gagnée par les tâches liées aux compétences est augmentée de 25 %.",
ACCA1F7642769FD0FF27C98C6B4F40D9,OUI,
09EFA03242D4FDB3BEAFF5945168A071,"OUI, C'EST CERTAIN",
DA7CF2FF42AE4BB5BD548B9CED4BBFB2,VOUS POUVEZ COMPTER LA DEDANS,
C2F94CCC4A997CC8970FF79C39235E95,Yaw Yee,
E6DE8B98423DD665D78A3198DF5892A0,Poche de levain,
111356114D39C4F5EFB069A958FC66F9,Yee haw !,
C246D10C4B9A7566469419A81B0DDBA1,Yee haw !,
651B45B847A9CA01DD43DDB85FA55332,Crier,
ItemColor_Yellow,Jaune,
AEFE856C4D103F0DE4ABB586D233028A,Perche jaune,
84F7D6CE44E817038F7579A1748C6473,Oui.,
Lantern_On,Oui,
Syringe_HasCap_Yes,Oui,
Tracker_On,Oui,
Yes,Oui,
67C316B548F5F74AF6BBF4B798E24AD4,"Oui, Chef !",
6BE84CF24467790DC83052A352821AC1,Rendement,
You,Toi,
Plant_BadFluid,"Vous avez ajouté autre chose que de l'eau à la plante, vous l'avez endommagée.",
MeleeDamage_GotDirt_Extra,Vous déterrez aussi quelques {ItemName}.,
5DE7DFCD43E93D2DD2AC7A9A63F3E8C4,"Vous appliquez l'huile pour bébé sur vos mains.",
F027983F4847BE29DA9B4180889C1935,Vous appliquez la crème brûlée.,
ApplyToWound_Nothing,Vous appliquez ceci sur votre blessure - cela ne semble rien faire..,
ApplyToWound_Infect,"Vous appliquez cela à votre blessure, l'infectant.",
ApplyToWound_Sanitize,"Vous appliquez ceci à votre blessure, la désinfectant.",
95FDF52341C881A0074F708A77B2180E,Tu es un voyageur du temps.,
ECB7C1F14009178CEC4F7B9C4548A227,Vous êtes complètement trempé. Déplacez-vous vers une zone sèche et utilisez une serviette ou quelque chose de similaire.,
1B353A3D4FCB3A932F7AFE82C7036FF3,Vous êtes absolument terrifié. Votre monologue intérieur crie « Que fais-je ?! » encore et encore.,
NetworkFailure_Banned,Vous êtes banni.,
Hint_OtherPersonsJurisdiction,"Vous construisez dans la juridiction d'un autre joueur. Ils obtiendront immédiatement la propriété de ce que vous construisez.",
37D325EF4CA771E9BBE796A68EFB7D48,Tu portes un poids.,
0086C9BB417C7E176DB13F936FD95A00,Vous êtes mort,
36604C9D441568C98CECB29DA4742105,Vous coulez et devez remonter immédiatement.,
1A3F31E8423365C2C961E5A17BFA3C00,Vous vous sentez stimulé et rapide. Vous pouvez conquérir le monde.,
05EF9B424ECEE916E56270A45C25DF45,Tu es en train de paniquer.,
F2A3D5B1497E8045EB22CBA628DA5415,Tu stress vraiment pas mal.,
08A2B7B94A1E2B562DC0FEB16E4A39BF,Vous subissez une réaction allergique grave.,
3C10F45F462B0101FFC937AB84EE5CBE,"Vous êtes sous l'effet de cannabis.",
C1A3368243E9F86388A839AC168DF88A,"Tu es sous l'effet de la cocaine.",
6588793749D16C3E75646FA14BF87E41,"Tu es sous l'effet de la méthamphétamine.",
5E33D1B9469CE6864E0F5CB76E90128D,Vous êtes malade avec ce qui ressemble à un rhume. Attendez que votre système immunitaire le guérisse.,
Vehicle_CantFlip_InAir,Vous êtes dans les airs.,
D27855EE460CF0A00ABE8B9B0DB51430,Vous êtes terriblement brûlé au soleil.,
AAB769E444B6000038223B945C08A6BD,Vous êtes ivre.,
F60E673E4A84D52785C6A0BA6C6380BF,"Vous êtes infecté par le virus zombie, tout espoir est perdu. Il n'y a pas de remède.",
48DAB9B048BE1A1C749D2DAA04CA6053,"Vous êtes légèrement humide. Déplacez-vous vers une zone sèche pour éviter d'être plus mouillé.",
58F7E63E455A8EA678E9119C6E58F89B,"Vous êtes légèrement humide. Déplacez-vous vers une zone sèche pour éviter d'être plus mouillé.",
Hint_MissingConstructionTool,Vous manque un outil.,
HeatConverter_RecipeTooltip_InvalidText,Il vous manque les ingrédients pour cela.,
Workbench_RecipeTooltip_InvalidText,"Vous manquez d'ingrédients ou d'outils pour cela. Ils doivent se trouver dans l'inventaire de l'établi.",
Hint_MissingConstructionIngredients,Il vous manque des ingrédients.,
RepairBench_NoRepair_NoIngredient,"Vous manquez d'objets requis pour réparer ceci.",
Hint_MissingStats,Vous manquez des statistiques requises pour construire ceci.,
SchematicBench_NoDecode_NoStat,Vous manquez des statistiques requises pour décoder ceci.,
RepairBench_NoRepair_NoStat,Vous manquez des statistiques requises pour réparer ceci.,
RepairBench_NoRepair_NoTool,"Vous manquez d'outils requis pour réparer ceci.",
Chat_Muted,Vous êtes muet.,
DemoBoundsNotification_Buffer,"Vous êtes presque arrivé à la frontière de la démo VEIN. Si vous continuez, vous serez forcé de revenir dans la zone de jeu.",
2FD6024A4712A8EAE17583B90B73ADC6,"Vous n'êtes pas autorisé à sauvegarder manuellement votre partie. Les sauvegardes automatiques fonctionnent normalement. Cela empêche le save scumming.",
DoorLock_RemoveLock_NotInUC,"Vous n'êtes pas associé à cette base et ne pouvez pas déverrouiller la serrure.",
PetAnimalReceive,Vous êtes caressé.,
CCA501964D88B98693A6F4BF9E834A8B,Vous jouez à la démo VEIN. Vos niveaux de statistiques sont limités à 50.,
7DCFB83542B507F4B71F1CBEE19F3F2B,Vous êtes tellement incroyablement stimulé que votre poitrine commence à vous faire mal et se contracter. Une stimulation supplémentaire pourrait vous provoquer un accident cardiaque.,
352B675443A48CA98187BCAABCBE8352,Vous êtes si stimulé que ça fait comme si votre cœur allait sortir de poitrine. Ce serait peut-être une bonne idée de ralentir un peu.,
C5D87FC9490963BDB39ED6A4C2ED1923,Vous êtes trempé. Déplacez-vous vers une zone sèche et utilisez une serviette ou quelque chose de similaire.,
Vehicle_CantFlip_StandingOn,Vous êtes debout sur ce lieu.,
6FA82E924392F533989BD7893C9DFFD9,Vous avez peur.,
UtilityCabinet_CantLeave,Vous êtes le propriétaire original et ne pouvez pas quitter.,
Hint_BadPlacement_TooTired,Vous êtes trop fatigué pour bouger cela. Augmentez votre Vitalité pour faciliter le déplacement des objets.,
1CF09F414311D642E3090DA8C17391AF,Tu fais un trip sur le LSD.,
4257B1E34E18F51D42D34FBFFBB5E1BB,Vous êtes inconscient,
D4EDD3F244BF0F1CE9AD8F8FAD6243AA,"Vous n'êtes pas propre.",
ClothingItem_Blocked,"Vous portez quelque chose qui empêche cela d'être porté.",
F77CEBDD4F5A55447F35F093988B5CEA,Vous portez une crème solaire.,
D61230104C2E704F924C3A829BF5900F,Vous êtes trempé. Allez dans un endroit sec.,
BA6E4C124608E7AEB0A864B7E903C692,"Vous avez mangé quelque chose de cru, de pourri ou des deux.",
EDBF3A3B47F0C78A18FA29A923DA59F3,Vous vous sentez bien nourri.,
0858FCF24F50647C52C258B89A4C0FF3,Vous vous sentez légèrement rassasié.,
F14F78CA4C06A86DC12A6C9FED73D323,Vous vous sentez très bien repu.,
You ate the food.,Tu as mangé la nourriture.,
271D150A4E30D43C4583B9B419E0E146,"Vous avez trop mangé et vous avez mal à l'estomac.",
58855C8447390E5EA20789BDDEC2227D,Tu as trop mangé.,
BandageBite,Tu panses la morsure.,
BandageFrostbiteWound,Vous panseze votre plaie de gelée.,
BandageWound,Vous panssez votre blessure.,
D773289449A093D2026C799755640261,"Vous pensiez que l'apocalypse zombi était une farce avant qu'elle ne frappe près de chez vous.",
0507F92443E8023659F84A9B1C6A4C74,Vous avez mordu si fort dans de la nourriture en conserve que vous êtes juste mort.,
817D4809497F1888F7C7E591980574A4,Vous avez mordu si fort dans de la nourriture congelée que vous êtes juste mort.,
E0F096BF4B1945D254F19191135E8204,Vous le cassez en une attelle.,
90AA12744B65728BEA214F842CC9B0BD,Vous avez construit ou détruit des bâtiments.,
0824D1524191C7B50906D3B974A31916,Vous êtes mort brûlé.,
Furnace_HandBurn_Minor,Vous vous êtes brûlé la main en touchant un matériau dans un four chaud.,
B5C012A34BBCDF6707BBBABC8AFF4C83,Vous vous êtes brûlé la main en touchant un matériau dans un four chaud.,
EEE2533F44D13126449A2988DEBD6036,Vous vous êtes brûlé la main en touchant un matériau dans un four chaud.,
C3EE01B04409C5D2A15E858ADD0C92BF,Vous pouvez accéder au menu de construction en appuyant sur B.,
7AE1BBE54ACE58A09DC039B706067077,"Vous pouvez accéder au menu d'aide en appuyant sur F10.",
A7705693421DAA045FCEEB821B674A3E,"Vous pouvez vous retrouver bloqué dans une voiture coulée à cause de la pression de l'eau. N'entrez pas dans les rivières !",
716FBBDF47A34F5234CD5EB0D2D48F9B,Vous pouvez recharger vos lancers.,
D688690047D0412C94A0A287DEDF951A,Vous pouvez choisir de commencer le jeu plus tard que la valeur par défaut.,
9A7FE0974233F2C233771391369ECE28,"Vous pouvez abattre des arbres avec n'importe quel outil tranchant lourd.",
Hint_WipeBlood,Vous pouvez nettoyer le sang avec un torchon.,
62B09B5D485CDFB43850479A01DDCC86,Vous pouvez cliquer sur les éléments pour voir plus d informations à leur sujet.,
FF4732A74DB5187EB963C78B9B7C430C,"Vous pouvez copier les données d'apparence de ce personnage et les coller lors de la création du personnage pour cloner ce personnage.",
85FA867947EB712969A9438DCFB4D9FA,Vous pouvez fabriquer des recettes de base ici.,
D8A77E814D134D84EAFDC892C2B94786,Vous pouvez démonter des meubles et des objets qui nécessitent normalement un outil tranchant alimenté avec un outil tranchant lourd.,
EEBD13E1498611E1B797DF9F0B319B38,Vous pouvez inspecter un cadavre et voir comment il est mort.,
F29FE8E949E01CEB37358D94FC536A14,Vous pouvez sauter légèrement plus haut que la normale.,
1B70DC18438BA14E45F458863CF308D0,"Vous pouvez charger 3 balles à la fois dans un chargeur d'arme.",
1D7DBC87486EB9B5444CA1AE5C798E42,Vous pouvez vous déplacer 50 % plus rapidement en rampant.,
5B0C8E6F4DB2F214756F898BE2C251E7,"Vous pouvez recharger les contenants liquides à différents endroits de liquide, tels que les rivières, les pompes à essence et les toilettes.",
5183CB0B4F2D7E6DC5E9D6921ADF71AB,"Vous pouvez recharger les chargeurs 1,3 fois plus vite.",
Item_CanTouchFurnaceHeat_Tooltip,"Vous pouvez retirer sans pénalité des objets très chauds des forges, fours, poêles, etc. lorsque vous êtes équipé avec ceux-ci.",
C64D38664B5E5E51AEC4EE915EF25179,Vous pouvez voir exactement quelles sont les préparations pour une condition en consultant votre menu médical.,
CFBE1EDD4D64573618EBE3ACFFF84B04,"Vous pouvez voir combien de temps prendra une poubelle compostée pour créer du sol ainsi que la qualité de sol qu'elle produira.",
6F8330E644284AAED864E1934E24ABC3,"Vous pouvez tout voir d'ici.",
CDDBFC574960E7DF5FF2DF9BB824031F,"Vous pouvez voir les points de santé exacts des portes, fortifications, etc. et leurs faiblesses, le cas échéant.",
6BBBD4604B20BCDA9E3BB494BC664D29,"Vous pouvez sélectionner un niveau de difficulté ci-dessous. Cela ne fait que définir des paramètres prédéfinis pour les réglages dans la section Avancée ci-dessous. N'hésitez pas à modifier davantage ces paramètres là-bas.",
25EF4C7549B7A7E38988C2B3AA6C68A6,"Vous pouvez sélectionner jusqu'à 3 statistiques d'étiquettes, mais vous avez sélectionné moins de 3.",
